Unnamed: 0,Phrase,Class,Class_index
2455,Could I throw this nestea plastic cap in this trash ?,PLASTIC CAP,31.0
8390,"Hi trash, where should I discard my minute maid can ?",ALUMINIUM CAN,0.0
13764,I have a takeaway paper bag to throw,PAPER FOOD PACKAGING,39.0
30583,what bin is best suited for this tramway ticket ?,TRANSPORT TICKET,46.0
907,Can I recycle this recyclable tray ?,PAPER TRAY,25.0
29632,what bin is best suited for this san pellegrino glass bottle ?,GLASS BOTTLE,11.0
14268,"I have a nickel-cadmium battery to throw, where should I put it ?",CYLINDRICAL BATTERY,9.0
39530,Where does my blister pack goes?,MEDS BLISTER,14.0
38306,Where does my takeaway cup belong?,PAPER CUP,19.0
33140,Where can I throw my plastic containers ?,PLASTIC DISH,34.0
24053,Is my glass bottle recyclable ?,GLASS BOTTLE,11.0
32506,Where can I throw this preserve jar ?,GLASS JAR,12.0
32039,Where can I throw my 7up can ?,ALUMINIUM CAN,0.0
3080,"Excuse me, can you help me ? I don't know where to throw my mayonnaise packets",CONDIMENT PACKETS,6.0
10298,I have [a/an] blister pack,MEDS BLISTER,14.0
37126,Where do I throw this vivo phone charger,PHONE CHARGER,26.0
38708,Where does my plastic containers belong?,PLASTIC DISH,34.0
2609,Could I throw my candy plastic bag in this trash ?,PLASTIC SNACK PACKAGING,38.0
6145,"Hey, I'm going to throw this smartphone",SMARTPHONE,16.0
6214,"Hey, I'm going to throw this vegetable scraps",ORGANIC SCRAPS,17.0
16328,"I have my sprite plastic bottle, where should I throw it ?",PLASTIC BOTTLE,29.0
8540,"Hi trash, where should I discard my winston pack ?",CIGARETTE PACK,4.0
29598,what bin is best suited for a lithium-polymer battery ?,CYLINDRICAL BATTERY,9.0
31019,Where can I put my pepsi glass bottle ?,GLASS BOTTLE,11.0
43129,Where should I put this wooden chopsticks,WOODEN STICKS,48.0
22587,In which bin should I throw a covid test ?,COVID TEST,7.0
10300,I have [a/an] medication strip,MEDS BLISTER,14.0
26238,Is there anyway I could get rid of a plastic jars ?,PLASTIC PACKAGING,36.0
15746,"I have my menabrea glass bottle, where should I throw it ?",GLASS BOTTLE,11.0
22034,In which bin does my latex-free glove go ?,PLASTIC GLOVES,35.0
8342,"Hey, in which trash does my package of rolls goes ? Thank you",TOBACCO PACK,49.0
6811,"Hey, I'm going to throw this plastic sticks",PLASTIC STICKS,40.0
37007,Where do I throw my paperboard packaging,PAPER PACKAGING,21.0
31404,Where can I put a focus ?,PAPER MAGASINE,20.0
11311,"I have [a/an] camel pack, where do I throw it  ?",CIGARETTE PACK,4.0
32736,Where can I throw a takeaway cup ?,PAPER CUP,19.0
1654,Could I throw this circular packaging in this trash ?,COMPOSTABLE PACKAGING,5.0
44419,Where to throw this plastic platter ?,PLASTIC TRAY,42.0
39746,Where does my grazia goes?,PAPER MAGASINE,20.0
12700,I have this marlboro pack to throw,CIGARETTE PACK,4.0
7985,"Hey, in which trash does my plastic bowl goes ? Thank you",PLASTIC BOWL,30.0
43751,Where to throw my motorola phone ?,SMARTPHONE,16.0
33056,Where can I throw my powerade plastic cap ?,PLASTIC CAP,31.0
21135,In which bin does a climate-neutral packaging go ?,COMPOSTABLE PACKAGING,5.0
39018,Where does a 8.6 can goes?,ALUMINIUM CAN,0.0
40685,Where does my rest of [food] go ?,COVID TEST,7.0
23239,In which bin should I throw this shopping bag ?,PLASTIC BAG,28.0
3099,"Excuse me, can you help me ? I don't know where to throw a covid test",COVID TEST,7.0
44757,I would like to throw a compostable packaging,COMPOSTABLE PACKAGING,5.0
20720,In what trash does my paper bag go ?,PAPER FOOD PACKAGING,39.0
9322,"Hi trash, where should I discard this t-shirt bag ?",PLASTIC BAG,28.0
13157,I have my mangoes to throw,ORGANIC SCRAPS,17.0
30055,what bin is best suited for this sustainable packaging ?,PAPER PACKAGING,21.0
38865,Where does a receipt belong?,RECEIPT,43.0
41461,Where does my rest of [food] go ?,PLASTIC CUP,32.0
24847,Is this plastic jars recyclable ?,PLASTIC PACKAGING,36.0
35814,Where do I put a sprite plastic bottle ?,PLASTIC BOTTLE,29.0
3816,"Excuse me, can you help me ? I don't know where to throw a pepsi plastic cap",PLASTIC CAP,31.0
22183,In which bin does this tea pocket go ?,TEA BAG,44.0
12445,"I have [a/an] tea infuser bag, where do I throw it  ?",TEA BAG,44.0
19153,I want to throw this voss plastic cap,PLASTIC CAP,31.0
28377,Should I recycle a medication blister ?,MEDS BLISTER,14.0
1790,Could I throw my perrier glass bottle in this trash ?,GLASS BOTTLE,11.0
21562,In which bin does this takeaway bowl go ?,PAPER BOWL,18.0
38572,Where does this plastic pouch belong?,PLASTIC BAG,28.0
40699,Where does my rest of [food] go ?,CYLINDRICAL BATTERY,9.0
35134,Where do I put this battery ?,CYLINDRICAL BATTERY,9.0
28487,Should I recycle my vegetable scraps ?,ORGANIC SCRAPS,17.0
5468,"Excuse me, can you help me ? I have to throw my check",RECEIPT,43.0
33023,Where can I throw my dasani plastic bottle ?,PLASTIC BOTTLE,29.0
23167,In which bin should I throw this fiber tray ?,PAPER TRAY,25.0
14436,"I have a msi charger to throw, where should I put it ?",LAPTOP CHARGER,13.0
38311,Where does this starbuck cup belong?,PAPER CUP,19.0
19907,In what trash does my bitburger glass bottle go ?,GLASS BOTTLE,11.0
40986,Where does my rest of [food] go ?,ORGANIC SCRAPS,17.0
547,Can I recycle this bubble pack ?,MEDS BLISTER,14.0
44412,Where to throw a plastic crate ?,PLASTIC TRAY,42.0
42549,Where should I put a casaviva,PAPER MAGASINE,20.0
41264,Where does my rest of [food] go ?,PAPER TRAY,25.0
30711,Where can I put a blue moon can ?,ALUMINIUM CAN,0.0
13874,I have my subway ticket to throw,TRANSPORT TICKET,46.0
3468,"Excuse me, can you help me ? I don't know where to throw a coffee bowl",PAPER BOWL,18.0
43774,Where to throw this oranges ?,ORGANIC SCRAPS,17.0
13194,I have a bread and baked goods to throw,ORGANIC SCRAPS,17.0
32949,Where can I throw a vivo phone charger ?,PHONE CHARGER,26.0
41268,Where does my rest of [food] go ?,PAPER TRAY,25.0
35444,Where do I put my avocados ?,ORGANIC SCRAPS,17.0
43844,Where to throw my hot bowl ?,PAPER BOWL,18.0
4793,"Excuse me, can you help me ? I have to throw my apples",ORGANIC SCRAPS,17.0
315,Can I recycle a covid test ?,COVID TEST,7.0
44563,I would like to throw this mountain dew can,ALUMINIUM CAN,0.0
27942,Should I recycle a modelo can ?,ALUMINIUM CAN,0.0
20006,In what trash does my msi charger go ?,LAPTOP CHARGER,13.0
9115,"Hi trash, where should I discard this chi ?",PAPER MAGASINE,20.0
1915,Could I throw this samsung charger in this trash ?,LAPTOP CHARGER,13.0
33138,Where can I throw a plastic containers ?,PLASTIC DISH,34.0
450,Can I recycle a 7-up glass bottle ?,GLASS BOTTLE,11.0
25718,Is there anyway I could get rid of my pasta ?,ORGANIC SCRAPS,17.0
5760,"Hey, I'm going to throw a lucky strike pack",CIGARETTE PACK,4.0
20244,In what trash does a panorama go ?,PAPER MAGASINE,20.0
16847,I wonder where I should throw my canned beans ?,ALUMINIUM CAN,0.0
35331,Where do I put a tablet blister ?,MEDS BLISTER,14.0
24228,Is a pepsi cap recyclable ?,METAL CAP,15.0
35764,Where do I put this ldpe bag ?,PLASTIC BAG,28.0
6362,"Hey, I'm going to throw my oggi",PAPER MAGASINE,20.0
26793,Open for my majestic lead-acid battery,CYLINDRICAL BATTERY,9.0
35522,Where do I put my takeaway cup ?,PAPER CUP,19.0
19237,I want to throw this plastic food storage containers,PLASTIC DISH,34.0
23433,In which bin should I throw a protective glove ?,PLASTIC GLOVES,35.0
40791,Where does my rest of [food] go ?,GLASS BOTTLE,11.0
19471,I want to throw this wooden ustensils,WOODEN STICKS,48.0
43678,Where to throw this meds blister ?,MEDS BLISTER,14.0
25811,Is there anyway I could get rid of my paper magasine ?,PAPER MAGASINE,20.0
10309,I have [a/an] pepsi cap,METAL CAP,15.0
1237,Can I recycle this takeaway paper bag ?,PAPER FOOD PACKAGING,39.0
19197,I want to throw a plastic knife,PLASTIC CUTLERY,33.0
22535,In which bin should I throw my circular packaging ?,COMPOSTABLE PACKAGING,5.0
42544,Where should I put this max,PAPER MAGASINE,20.0
37453,Where do I throw this plastic crate,PLASTIC TRAY,42.0
10606,I have [a/an] legal pads,PAPER SHEET,23.0
22478,In which bin should I throw my davidoff pack ?,CIGARETTE PACK,4.0
19320,I want to throw a cookie wrapper,PLASTIC SNACK PACKAGING,38.0
20263,In what trash does this l'espresso go ?,PAPER MAGASINE,20.0
29144,Should I recycle my tea pocket ?,TEA BAG,44.0
22541,In which bin should I throw my sauce packets ?,CONDIMENT PACKETS,6.0
21593,In which bin does my cardboard bowl go ?,PAPER BOWL,18.0
5196,"Excuse me, can you help me ? I have to throw a minute maid plastic bottle",PLASTIC BOTTLE,29.0
6547,"Hey, I'm going to throw this ziplock bag",PLASTIC BAG,28.0
15014,"I have my travel cup to throw, where should I put it ?",PLASTIC CUP,32.0
43360,Where to throw this rothmans pack ?,CIGARETTE PACK,4.0
29472,what bin is best suited for a earth-friendly packaging ?,COMPOSTABLE PACKAGING,5.0
39387,Where does a stella artois glass bottle goes?,GLASS BOTTLE,11.0
40717,Where does my rest of [food] go ?,CYLINDRICAL BATTERY,9.0
8900,"Hi trash, where should I discard my bubble pack ?",MEDS BLISTER,14.0
556,Can I recycle this medication strip ?,MEDS BLISTER,14.0
20380,In what trash does this pulp tray go ?,PAPER TRAY,25.0
7508,"Hey, in which trash does my bubble pack goes ? Thank you",MEDS BLISTER,14.0
26991,Open for my majestic unit-dose blister,MEDS BLISTER,14.0
17259,I wonder where I should throw a medication strip ?,MEDS BLISTER,14.0
32110,Where can I throw this pabst blue ribbon can ?,ALUMINIUM CAN,0.0
20377,In what trash does this cardboard tray go ?,PAPER TRAY,25.0
25804,Is there anyway I could get rid of this pulp cup ?,PAPER CUP,19.0
29618,what bin is best suited for my respirators ?,FACE MASK,10.0
39814,Where does this paper sheet goes?,PAPER SHEET,23.0
41885,Where should I put my nos can,ALUMINIUM CAN,0.0
29329,what bin is best suited for this natural light can ?,ALUMINIUM CAN,0.0
7582,"Hey, in which trash does this oranges goes ? Thank you",ORGANIC SCRAPS,17.0
41143,Where does my rest of [food] go ?,PAPER MAGASINE,20.0
41086,Where does my rest of [food] go ?,PAPER CUP,19.0
25981,Is there anyway I could get rid of this huawei phone charger ?,PHONE CHARGER,26.0
8079,"Hey, in which trash does a plastic trays goes ? Thank you",PLASTIC DISH,34.0
21973,In which bin does this travel cup go ?,PLASTIC CUP,32.0
5778,"Hey, I'm going to throw a vogue pack",CIGARETTE PACK,4.0
38602,Where does this fanta plastic bottle belong?,PLASTIC BOTTLE,29.0
42728,Where should I put my shopping bag,PLASTIC BAG,28.0
45438,I would like to throw a fiber tray,PAPER TRAY,25.0
33091,Where can I throw this plastic glass ?,PLASTIC CUP,32.0
36774,Where do I throw a samsung phone,SMARTPHONE,16.0
6440,"Hey, I'm going to throw my diaries",PAPER SHEET,23.0
36149,Where do I put my tram ticket ?,TRANSPORT TICKET,46.0
13512,I have a clear bag to throw,PLASTIC BAG,28.0
39347,Where does my face mask goes?,FACE MASK,10.0
27686,Open for my majestic takeaway paper bag,PAPER FOOD PACKAGING,39.0
12099,"I have [a/an] ldpe bag, where do I throw it  ?",PLASTIC BAG,28.0
11365,"I have [a/an] renewable packaging, where do I throw it  ?",COMPOSTABLE PACKAGING,5.0
26688,Open for my majestic earth-friendly packaging,COMPOSTABLE PACKAGING,5.0
15533,"I have my eco-friendly packaging, where should I throw it ?",COMPOSTABLE PACKAGING,5.0
19749,In what trash does a circular packaging go ?,COMPOSTABLE PACKAGING,5.0
9629,"Hi trash, where should I discard my plastic sled ?",PLASTIC TRAY,42.0
11495,"I have [a/an] silver-oxide battery, where do I throw it  ?",CYLINDRICAL BATTERY,9.0
39599,Where does my oranges goes?,ORGANIC SCRAPS,17.0
33195,Where can I throw a plastic bottles ?,PLASTIC PACKAGING,36.0
23968,Is this sugar packets recyclable ?,CONDIMENT PACKETS,6.0
20264,In what trash does my l'espresso go ?,PAPER MAGASINE,20.0
30322,what bin is best suited for this plastic mug ?,PLASTIC CUP,32.0
5440,"Excuse me, can you help me ? I have to throw this plastic dish",PLASTIC TRAY,42.0
28131,Should I recycle a mustard packets ?,CONDIMENT PACKETS,6.0
36500,Where do I throw my sweetener packets,CONDIMENT PACKETS,6.0
21871,In which bin does this plastic bottle go ?,PLASTIC BOTTLE,29.0
10784,I have [a/an] powerade plastic cap,PLASTIC CAP,31.0
31032,Where can I put a heineken glass bottle ?,GLASS BOTTLE,11.0
3345,"Excuse me, can you help me ? I don't know where to throw a coca-cola cap",METAL CAP,15.0
18564,I want to throw a glass canister,GLASS JAR,12.0
20883,In which bin does a coca-cola can go ?,ALUMINIUM CAN,0.0
42442,Where should I put this takeaway bowl,PAPER BOWL,18.0
2769,Could I throw a tobacco pack in this trash ?,TOBACCO PACK,49.0
29673,what bin is best suited for a pepsi glass bottle ?,GLASS BOTTLE,11.0
44615,I would like to throw my birra antoniana can,ALUMINIUM CAN,0.0
11227,"I have [a/an] dos equis can, where do I throw it  ?",ALUMINIUM CAN,0.0
39690,Where does a paper cup goes?,PAPER CUP,19.0
38938,Where does this wooden cutlery belong?,WOODEN CUTLERY,47.0
36349,Where do I throw this aluminium sheet,ALUMINIUM SHEET,1.0
12011,"I have [a/an] ledgers, where do I throw it  ?",PAPER SHEET,23.0
31854,Where can I put a paper bag ?,PAPER FOOD PACKAGING,39.0
8629,"Hi trash, where should I discard this flavor packets ?",CONDIMENT PACKETS,6.0
37223,Where do I throw my coca-cola plastic cap,PLASTIC CAP,31.0
18407,I want to throw my vinegar packets,CONDIMENT PACKETS,6.0
13416,I have a cardboard tray to throw,PAPER TRAY,25.0
36281,Where do I throw my blue moon can,ALUMINIUM CAN,0.0
14778,"I have a notepads to throw, where should I put it ?",PAPER SHEET,23.0
44454,Where to throw a tea pocket ?,TEA BAG,44.0
35070,Where do I put a seasoning packets ?,CONDIMENT PACKETS,6.0
2309,Could I throw my phone charger in this trash ?,PHONE CHARGER,26.0
43061,Where should I put my tea pouch,TEA BAG,44.0
11537,"I have [a/an] san pellegrino glass bottle, where do I throw it  ?",GLASS BOTTLE,11.0
40087,Where does this plastic dish goes?,PLASTIC DISH,34.0
8914,"Hi trash, where should I discard this coca-cola cap ?",METAL CAP,15.0
30625,Where can I put this soft drink can ?,ALUMINIUM CAN,0.0
40926,Where does my rest of [food] go ?,METAL CAP,15.0
33636,Where do I have to throw a renewable packaging ?,COMPOSTABLE PACKAGING,5.0
18928,I want to throw this renewable packaging,PAPER PACKAGING,21.0
4182,"Excuse me, can you help me ? I have to throw a pepsi can",ALUMINIUM CAN,0.0
22129,In which bin does this plastic tray go ?,PLASTIC TRAY,42.0
16551,"I have a paper wraps, where should I throw it ?",PAPER FOOD PACKAGING,39.0
28836,Should I recycle a pepsi plastic bottle ?,PLASTIC BOTTLE,29.0
18195,I want to throw a keystone light can,ALUMINIUM CAN,0.0
13115,I have my google phone to throw,SMARTPHONE,16.0
40403,Where does my rest of [food] go ?,ALUMINIUM CAN,0.0
1059,Can I recycle a san pellegrino plastic cap ?,PLASTIC CAP,31.0
40295,Where does my tea pyramid bag goes?,TEA BAG,44.0
44928,I would like to throw a respirators,FACE MASK,10.0
45029,I would like to throw my mason jar,GLASS JAR,12.0
3612,"Excuse me, can you help me ? I don't know where to throw a biodegradable packaging",PAPER PACKAGING,21.0
37444,Where do I throw this plastic container,PLASTIC TRAY,42.0
27483,Open for my majestic gatorade plastic cap,PLASTIC CAP,31.0
1368,Can I recycle a wooden chopsticks ?,WOODEN STICKS,48.0
32199,Where can I throw a l&m pack ?,CIGARETTE PACK,4.0
39175,Where does this gauloises pack goes?,CIGARETTE PACK,4.0
42048,Where should I put a ketchup packets,CONDIMENT PACKETS,6.0
7968,"Hey, in which trash does a gatorade plastic bottle goes ? Thank you",PLASTIC BOTTLE,29.0
12655,I have this canned vegetables to throw,ALUMINIUM CAN,0.0
19144,I want to throw this minute maid plastic cap,PLASTIC CAP,31.0
22339,In which bin should I throw this birrificio italiano can ?,ALUMINIUM CAN,0.0
19887,In what trash does a san pellegrino glass bottle go ?,GLASS BOTTLE,11.0
16631,"I have my tea pyramid bag, where should I throw it ?",TEA BAG,44.0
11428,"I have [a/an] mustard packets, where do I throw it  ?",CONDIMENT PACKETS,6.0
2367,Could I throw a grocery bag in this trash ?,PLASTIC BAG,28.0
1940,Could I throw my bubble pack in this trash ?,MEDS BLISTER,14.0
13427,I have my biodegradable tray to throw,PAPER TRAY,25.0
16834,I wonder where I should throw this canned soup ?,ALUMINIUM CAN,0.0
8679,"Hi trash, where should I discard a tissues ?",CRUMBLED TISSUE,8.0
31694,Where can I put my disposable cup ?,PLASTIC CUP,32.0
25863,Is there anyway I could get rid of a fiber-based packaging ?,PAPER PACKAGING,21.0
35296,Where do I put this apple charger ?,LAPTOP CHARGER,13.0
29353,what bin is best suited for this rockstar can ?,ALUMINIUM CAN,0.0
12155,"I have [a/an] fanta plastic bottle, where do I throw it  ?",PLASTIC BOTTLE,29.0
41446,Where does my rest of [food] go ?,PLASTIC CUP,32.0
4720,"Excuse me, can you help me ? I have to throw this unit-dose blister",MEDS BLISTER,14.0
1872,Could I throw a glass jug in this trash ?,GLASS JAR,12.0
2732,Could I throw my train ticket in this trash ?,TRANSPORT TICKET,46.0
24461,Is my tu style recyclable ?,PAPER MAGASINE,20.0
29039,Should I recycle my paper cartons with plastic spouts ?,MIXED PAPER-PLASTIC PACKAGING,37.0
42326,Where should I put my pepsi cap,METAL CAP,15.0
13344,I have a recyclable packaging to throw,PAPER PACKAGING,21.0
1063,Can I recycle this nestea plastic cap ?,PLASTIC CAP,31.0
11282,"I have [a/an] canned pasta, where do I throw it  ?",ALUMINIUM CAN,0.0
37514,Where do I throw my tea pillow,TEA BAG,44.0
34265,Where do I have to throw my notebooks ?,PAPER SHEET,23.0
7552,"Hey, in which trash does this xiaomi phone goes ? Thank you",SMARTPHONE,16.0
38670,Where does a reusable plastic cup belong?,PLASTIC CUP,32.0
26095,Is there anyway I could get rid of this powerade plastic cap ?,PLASTIC CAP,31.0
26420,Is there anyway I could get rid of my wooden spoon ?,WOODEN CUTLERY,47.0
